task_id,cluster_key,contest_date,difficulty,endpoint_id,provider,model,call_status,passed,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,provider_cost_usd,charged_cost_usd,latency_s,error_message
arc194_c,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,817,4267,5084,0.00786034,,0.00786034,88.0873100470053,
arc194_b,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,439,7497,7936,0.07551875,,0.07551875,145.6603279460105,
arc194_b,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,481,1624,2105,0.025803,,0.025803,29.069390105025377,
arc194_b,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,431,16384,16815,0.0412186,,0.0412186,88.58253602701006,
arc194_b,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,424,549,973,0.0005241397,,0.0005241397,12.78299507999327,
arc194_b,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,442,354,796,0.00073444,,0.00073444,10.490563398983795,
arc194_e,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,674,11870,12544,0.1195425,,0.1195425,239.60335434100125,
arc194_e,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,712,1297,2009,0.021591,,0.021591,21.49702987301862,
arc194_e,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,648,16384,17032,0.041348800000000005,,0.041348800000000005,83.95021302998066,
arc194_e,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,646,397,1043,0.0004469689,,0.0004469689,7.349106190027669,
arc194_e,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,708,1002,1710,0.00195936,,0.00195936,26.287925985001493,
arc194_a,2025-03-09T00:00:00,2025-03-09T00:00:00,medium,gpt55,openai,gpt-5.5,succeeded,1,555,2734,3289,0.02803375,,0.02803375,58.53775871795369,
arc194_a,2025-03-09T00:00:00,2025-03-09T00:00:00,medium,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,609,1289,1898,0.021162,,0.021162,24.4415116510354,
arc194_a,2025-03-09T00:00:00,2025-03-09T00:00:00,medium,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,549,16384,16933,0.041289400000000004,,0.041289400000000004,104.44708164298208,
arc194_a,2025-03-09T00:00:00,2025-03-09T00:00:00,medium,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,551,171,722,0.00024712730000000003,,0.00024712730000000003,2.6709488600026816,
arc194_a,2025-03-09T00:00:00,2025-03-09T00:00:00,medium,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,582,1317,1899,0.00249864,,0.00249864,35.03736724000191,
arc194_d,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,422,4682,5104,0.0473475,,0.0473475,98.96489378903061,
arc194_d,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,467,13402,13869,0.202431,,0.202431,199.98402993899072,
arc194_d,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,419,16384,16803,0.0412114,,0.0412114,102.6094245169661,
arc194_d,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,413,16384,16797,0.013191521000000001,,0.013191521000000001,398.8146560759633,
arc194_d,2025-03-09T00:00:00,2025-03-09T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,427,1236,1663,0.00231874,,0.00231874,24.39380992698716,
abc396_g,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,582,1450,2032,0.015227500000000001,,0.015227500000000001,25.04763832798926,
abc396_g,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,632,1185,1817,0.019670999999999998,,0.019670999999999998,19.947656526986975,
abc396_g,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,556,16384,16940,0.04129360000000001,,0.04129360000000001,114.65984130598372,
abc396_g,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,546,329,875,0.00037254210000000005,,0.00037254210000000005,8.584982527012471,
abc396_g,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,633,358,991,0.0007836599999999999,,0.0007836599999999999,17.925012201012578,
abc396_c,2025-03-08T00:00:00,2025-03-08T00:00:00,medium,gpt55,openai,gpt-5.5,succeeded,1,431,609,1040,0.00662875,,0.00662875,9.02567972696852,
abc396_c,2025-03-08T00:00:00,2025-03-08T00:00:00,medium,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,470,1690,2160,0.026760000000000003,,0.026760000000000003,24.98062636697432,
abc396_c,2025-03-08T00:00:00,2025-03-08T00:00:00,medium,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,1,426,10099,10525,0.0255031,,0.0255031,60.49349029496079,
abc396_c,2025-03-08T00:00:00,2025-03-08T00:00:00,medium,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,434,397,831,0.0004045265,,0.0004045265,6.534570375981275,
abc396_c,2025-03-08T00:00:00,2025-03-08T00:00:00,medium,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,449,395,844,0.0008097800000000001,,0.0008097800000000001,2.538477376976516,
abc396_f,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,0,465,1842,2307,0.019001249999999997,,0.019001249999999997,30.84998966299463,
abc396_f,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,507,1928,2435,0.030441000000000003,,0.030441000000000003,28.337644066021312,
abc396_f,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,462,16384,16846,0.0412372,,0.0412372,97.84138452098705,
abc396_f,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,476,16384,16860,0.013204133600000001,,0.013204133600000001,312.01742553303484,
abc396_f,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,472,2864,3336,0.0052590399999999995,,0.0052590399999999995,43.89336487400578,
abc396_e,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,0,758,1454,2212,0.015487500000000001,,0.015487500000000001,24.970434016024228,
abc396_e,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,830,1662,2492,0.02742,,0.02742,23.011273698997684,
abc396_e,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,752,16384,17136,0.0414112,,0.0414112,85.25209705601446,
abc396_e,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,740,245,985,0.0003441725,,0.0003441725,4.609897153975908,
abc396_e,2025-03-08T00:00:00,2025-03-08T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,777,752,1529,0.0015245400000000002,,0.0015245400000000002,11.082252806983888,
abc396_d,2025-03-08T00:00:00,2025-03-08T00:00:00,medium,gpt55,openai,gpt-5.5,succeeded,1,728,725,1453,0.00816,,0.00816,15.038524917967152,
abc396_d,2025-03-08T00:00:00,2025-03-08T00:00:00,medium,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,792,985,1777,0.017151,,0.017151,12.9894727570354,
abc396_d,2025-03-08T00:00:00,2025-03-08T00:00:00,medium,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,717,16384,17101,0.0413902,,0.0413902,46.734943070972804,
abc396_d,2025-03-08T00:00:00,2025-03-08T00:00:00,medium,deepseek,openrouter,deepseek/deepseek-chat,succeeded,1,738,256,994,0.00035257320000000003,,0.00035257320000000003,8.291364828997757,
abc396_d,2025-03-08T00:00:00,2025-03-08T00:00:00,medium,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,871,333,1204,0.0007910199999999999,,0.0007910199999999999,6.143265674007125,
abc395_c,2025-03-01T00:00:00,2025-03-01T00:00:00,medium,gpt55,openai,gpt-5.5,succeeded,1,361,251,612,0.00296125,,0.00296125,4.873345653002616,
abc395_c,2025-03-01T00:00:00,2025-03-01T00:00:00,medium,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,391,147,538,0.003378,,0.003378,2.5130163800204173,
abc395_c,2025-03-01T00:00:00,2025-03-01T00:00:00,medium,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,356,16384,16740,0.041173600000000005,,0.041173600000000005,63.67369734699605,
abc395_c,2025-03-01T00:00:00,2025-03-01T00:00:00,medium,deepseek,openrouter,deepseek/deepseek-chat,succeeded,1,358,184,542,0.00021889,,0.00021889,3.5833844139706343,
abc395_c,2025-03-01T00:00:00,2025-03-01T00:00:00,medium,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,371,221,592,0.00047942000000000004,,0.00047942000000000004,2.355601963994559,
abc395_f,2025-03-01T00:00:00,2025-03-01T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,702,1345,2047,0.0143275,,0.0143275,26.00857562001329,
abc395_f,2025-03-01T00:00:00,2025-03-01T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,754,1307,2061,0.021867,,0.021867,20.72567033302039,
abc395_f,2025-03-01T00:00:00,2025-03-01T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,684,16384,17068,0.0413704,,0.0413704,77.90700307604857,
abc395_f,2025-03-01T00:00:00,2025-03-01T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,712,517,1229,0.0005561940999999999,,0.0005561940999999999,9.609011786989868,
abc395_f,2025-03-01T00:00:00,2025-03-01T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,826,3141,3967,0.00583552,,0.00583552,34.7241182429716,
abc395_e,2025-03-01T00:00:00,2025-03-01T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,855,844,1699,0.00950875,,0.00950875,12.119860783976037,
abc395_e,2025-03-01T00:00:00,2025-03-01T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,925,1683,2608,0.02802,,0.02802,18.68917899898952,
abc395_e,2025-03-01T00:00:00,2025-03-01T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,842,16384,17226,0.0414652,,0.0414652,53.47448956099106,
abc395_e,2025-03-01T00:00:00,2025-03-01T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,878,403,1281,0.0004982159000000001,,0.0004982159000000001,7.003119641973171,
abc395_e,2025-03-01T00:00:00,2025-03-01T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,890,483,1373,0.0010652,,0.0010652,5.15062603802653,
arc193_b,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,759,7849,8608,0.07943875,,0.07943875,147.2523403679952,
arc193_b,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,807,16384,17191,0.248181,,0.248181,234.4305867300136,
arc193_b,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,751,16384,17135,0.041410600000000006,,0.041410600000000006,109.74085673503578,
arc193_b,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,746,145,891,0.0002653637,,0.0002653637,9.39288385398686,
arc193_b,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,782,3431,4213,0.00634784,,0.00634784,52.005610628053546,
arc193_a,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,977,5736,6713,0.05858125,,0.05858125,91.10690421599429,
arc193_a,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,1081,16384,17465,0.249003,,0.249003,257.1252341999789,
arc193_a,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,960,16384,17344,0.041536000000000003,,0.041536000000000003,95.09718884900212,
arc193_a,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,1,954,1115,2069,0.0010831023,,0.0010831023,33.61690763197839,
arc193_a,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,1003,1561,2564,0.0030304600000000004,,0.0030304600000000004,24.91249118495034,
arc193_d,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,0,862,16384,17246,0.16491750000000002,,0.16491750000000002,345.2940704950015,
arc193_d,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,926,1587,2513,0.026583,,0.026583,29.08398161403602,
arc193_d,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,853,16384,17237,0.0414718,,0.0414718,72.23262846999569,
arc193_d,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,840,254,1094,0.0003713934,,0.0003713934,3.1905720809591003,
arc193_d,2025-02-23T00:00:00,2025-02-23T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,909,8266,9175,0.015078780000000002,,0.015078780000000002,138.2393737739767,
abc394_c,2025-02-22T00:00:00,2025-02-22T00:00:00,medium,gpt55,openai,gpt-5.5,succeeded,1,523,1973,2496,0.020383750000000003,,0.020383750000000003,36.683835718024056,
abc394_c,2025-02-22T00:00:00,2025-02-22T00:00:00,medium,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,577,1228,1805,0.020151,,0.020151,24.759420644957572,
abc394_c,2025-02-22T00:00:00,2025-02-22T00:00:00,medium,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,524,16384,16908,0.0412744,,0.0412744,71.47497612296138,
abc394_c,2025-02-22T00:00:00,2025-02-22T00:00:00,medium,deepseek,openrouter,deepseek/deepseek-chat,succeeded,1,522,46,568,0.000141309,,0.000141309,1.2486217640107498,
abc394_c,2025-02-22T00:00:00,2025-02-22T00:00:00,medium,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,526,49,575,0.00020392,,0.00020392,1.2269096359959804,
abc394_f,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,525,3805,4330,0.03870625,,0.03870625,68.47800791601185,
abc394_f,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,568,9871,10439,0.149769,,0.149769,132.53382376901573,
abc394_f,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,516,16384,16900,0.041269600000000004,,0.041269600000000004,94.63115539698629,
abc394_f,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,549,511,1060,0.0005187609,,0.0005187609,12.727633593021892,
abc394_f,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,538,2101,2639,0.00390016,,0.00390016,57.183934215980116,
abc394_g,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,1310,10479,11789,0.1064275,,0.1064275,201.39548007398844,
abc394_g,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,1437,16384,17821,0.250071,,0.250071,253.5661459310213,
abc394_g,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,1261,16384,17645,0.041716600000000006,,0.041716600000000006,79.702346089005,
abc394_g,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,1260,753,2013,0.0008547273000000001,,0.0008547273000000001,14.564152312988881,
abc394_g,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,1335,795,2130,0.0017247,,0.0017247,17.107754194003064,
abc394_d,2025-02-22T00:00:00,2025-02-22T00:00:00,medium,gpt55,openai,gpt-5.5,succeeded,1,514,238,752,0.0030225,,0.0030225,4.0183023600257,
abc394_d,2025-02-22T00:00:00,2025-02-22T00:00:00,medium,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,568,114,682,0.003414,,0.003414,2.515835102996789,
abc394_d,2025-02-22T00:00:00,2025-02-22T00:00:00,medium,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,1,514,7915,8429,0.0200959,,0.0200959,30.81294071197044,
abc394_d,2025-02-22T00:00:00,2025-02-22T00:00:00,medium,deepseek,openrouter,deepseek/deepseek-chat,succeeded,1,512,119,631,0.00019771429999999998,,0.00019771429999999998,2.834769390989095,
abc394_d,2025-02-22T00:00:00,2025-02-22T00:00:00,medium,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,520,121,641,0.0003322,,0.0003322,2.5171282349620014,
abc394_e,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,739,4609,5348,0.04701375,,0.04701375,80.3089427689556,
abc394_e,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,803,1749,2552,0.028644000000000003,,0.028644000000000003,23.76237916602986,
abc394_e,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,730,16384,17114,0.041398000000000004,,0.041398000000000004,71.04637188400375,
abc394_e,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,752,348,1100,0.00042898519999999996,,0.00042898519999999996,8.666189465962816,
abc394_e,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,739,2681,3420,0.00498838,,0.00498838,88.75399026600644,
abc393_f,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,612,726,1338,0.008025,,0.008025,11.190006176009774,
abc393_f,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,668,1540,2208,0.025103999999999998,,0.025103999999999998,20.891506735002622,
abc393_f,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,600,16384,16984,0.04132,,0.04132,91.34422284300672,
abc393_f,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,622,486,1108,0.000513373,,0.000513373,6.734683972026687,
abc393_f,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,614,1764,2378,0.0033102800000000005,,0.0033102800000000005,37.762063981965184,
abc393_e,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,525,5872,6397,0.05937625,,0.05937625,112.82661885401467,
abc393_e,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,572,1551,2123,0.024981,,0.024981,19.749807590967976,
abc393_e,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,1,516,11388,11904,0.0287796,,0.0287796,49.86828483699355,
abc393_e,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,1,541,315,856,0.0003603397,,0.0003603397,8.327019057003781,
abc393_e,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,577,494,1071,0.00101614,,0.00101614,9.008747572021093,
abc393_d,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,446,317,763,0.0037275,,0.0037275,5.987733992980793,
abc393_d,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,486,482,968,0.008688000000000001,,0.008688000000000001,7.765112124965526,
abc393_d,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,438,16384,16822,0.041222800000000004,,0.041222800000000004,69.06262211600551,
abc393_d,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,440,212,652,0.0002577092,,0.0002577092,4.450693777995184,
abc393_d,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,474,999,1473,0.00190248,,0.00190248,27.724042713001836,
arc192_e,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,0,495,12390,12885,0.12451875,,0.12451875,209.08867371903034,
arc192_e,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,557,16384,16941,0.247431,,0.247431,198.62791305599967,
arc192_e,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,474,16384,16858,0.0412444,,0.0412444,67.2596006700187,
arc192_e,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,472,530,1002,0.0005185474,,0.0005185474,15.849910017976072,
arc192_e,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,532,3452,3984,0.00633064,,0.00633064,95.88024597999174,
arc192_b,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,0,667,7384,8051,0.07467375,,0.07467375,156.4106410020031,
arc192_b,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,739,1170,1909,0.019767,,0.019767,21.870330606005155,
arc192_b,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,657,16384,17041,0.0413542,,0.0413542,67.72536081500584,
arc192_b,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,644,286,930,0.0003577574,,0.0003577574,7.674899921985343,
arc192_b,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,670,455,1125,0.0009664,,0.0009664,4.265118078968953,
arc192_d,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,1,563,6492,7055,0.06562375000000001,,0.06562375000000001,107.3106679499615,
arc192_d,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,613,16384,16997,0.247599,,0.247599,240.793142524024,
arc192_d,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,542,16384,16926,0.0412852,,0.0412852,94.10786082502455,
arc192_d,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,535,1687,2222,0.0014568757,,0.0014568757,33.42084427003283,
arc192_d,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,655,4584,5239,0.0083953,,0.0083953,54.64356052002404,
arc192_a,2025-02-09T00:00:00,2025-02-09T00:00:00,medium,gpt55,openai,gpt-5.5,succeeded,1,814,7019,7833,0.0712075,,0.0712075,120.75347522000084,
arc192_a,2025-02-09T00:00:00,2025-02-09T00:00:00,medium,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,874,16384,17258,0.24838200000000002,,0.24838200000000002,234.1131750069908,
arc192_a,2025-02-09T00:00:00,2025-02-09T00:00:00,medium,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,794,16384,17178,0.041436400000000005,,0.041436400000000005,80.048629383964,
arc192_a,2025-02-09T00:00:00,2025-02-09T00:00:00,medium,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,790,185,975,0.00030617649999999997,,0.00030617649999999997,7.201759152987506,
arc192_a,2025-02-09T00:00:00,2025-02-09T00:00:00,medium,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,823,853,1676,0.0017164600000000002,,0.0017164600000000002,24.363031461951323,
abc392_g,2025-02-08T00:00:00,2025-02-08T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,0,356,9022,9378,0.090665,,0.090665,158.75298929703422,
abc392_g,2025-02-08T00:00:00,2025-02-08T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,382,1541,1923,0.024261,,0.024261,22.967884254991077,
abc392_g,2025-02-08T00:00:00,2025-02-08T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,355,14005,14360,0.0352255,,0.0352255,61.74192337796558,
abc392_g,2025-02-08T00:00:00,2025-02-08T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,350,178,528,0.00021248779999999997,,0.00021248779999999997,4.504771670966875,
abc392_g,2025-02-08T00:00:00,2025-02-08T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,395,221,616,0.0004847,,0.0004847,4.889627734024543,
abc392_d,2025-02-08T00:00:00,2025-02-08T00:00:00,medium,gpt55,openai,gpt-5.5,succeeded,0,502,743,1245,0.0080575,,0.0080575,14.304497839009855,
abc392_d,2025-02-08T00:00:00,2025-02-08T00:00:00,medium,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,546,352,898,0.006918,,0.006918,5.593280751025304,
abc392_d,2025-02-08T00:00:00,2025-02-08T00:00:00,medium,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,492,16384,16876,0.041255200000000006,,0.041255200000000006,69.01476843596902,
abc392_d,2025-02-08T00:00:00,2025-02-08T00:00:00,medium,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,505,313,818,0.0003515323,,0.0003515323,6.462786460004281,
