task_id,cluster_key,contest_date,difficulty,endpoint_id,provider,model,call_status,passed,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,provider_cost_usd,charged_cost_usd,latency_s,error_message
abc394_c,2025-02-22T00:00:00,2025-02-22T00:00:00,medium,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,523,1578,2101,0.0016403099999999999,,0.0016403099999999999,16.33472022699425,
abc394_c,2025-02-22T00:00:00,2025-02-22T00:00:00,medium,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,527,20270,20797,0.030382436500000002,,0.030382436500000002,331.6575707089505,
abc394_f,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,551,32267,32818,0.06964955,,0.06964955,1060.7752247440512,
abc394_f,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,550,4744,5294,0.0046553,,0.0046553,173.17466752399923,
abc394_f,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,539,19472,20011,0.029191220500000004,,0.029191220500000004,616.571759554965,
abc394_g,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,failed,0,,,,,,,,Expecting value: line 2529 column 1 (char 13904)
abc394_g,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,1,1261,3069,4330,0.00325602,,0.00325602,111.92554951499915,
abc394_g,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,1335,23463,24798,0.0352767675,,0.0352767675,354.1938714539865,
abc394_d,2025-02-22T00:00:00,2025-02-22T00:00:00,medium,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,514,6130,6644,0.0134365,,0.0134365,232.24752089800313,
abc394_d,2025-02-22T00:00:00,2025-02-22T00:00:00,medium,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,1,513,206,719,0.00033421000000000004,,0.00033421000000000004,9.076775293971878,
abc394_d,2025-02-22T00:00:00,2025-02-22T00:00:00,medium,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,521,5138,5659,0.0077591995,,0.0077591995,70.40105633001076,
abc394_e,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,754,32110,32864,0.0694135,,0.0694135,1230.1718012300553,
abc394_e,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,1,753,1490,2243,0.00161881,,0.00161881,18.213254719041288,
abc394_e,2025-02-22T00:00:00,2025-02-22T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,739,28493,29232,0.04270751550000001,,0.04270751550000001,331.67531791102374,
abc393_f,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,518,20532,21050,0.0444028,0.04633175,0.04633175,689.3519802990486,
abc393_f,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,1,626,1993,2619,0.00206237,,0.00206237,95.20075938600348,
abc393_f,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,614,22758,23372,0.034115003,,0.034115003,249.34518939798,
abc393_e,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,543,16174,16717,0.035045599999999996,,0.035045599999999996,605.9206492119702,
abc393_e,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,1,543,1390,1933,0.00146711,,0.00146711,25.28199023200432,
abc393_e,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,577,14787,15364,0.022192826500000002,,0.022192826500000002,142.33432703401195,
abc393_d,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,442,13282,13724,0.0287773,,0.0287773,495.26783297298243,
abc393_d,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,1,441,648,1089,0.00073467,,0.00073467,9.543111819017213,
abc393_d,2025-02-15T00:00:00,2025-02-15T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,475,10229,10704,0.0153633675,,0.0153633675,162.97946372599108,
arc192_e,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,474,32768,33242,0.07068819999999999,,0.07068819999999999,1099.421269687009,
arc192_e,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,473,3915,4388,0.00384696,,0.00384696,108.69980650802609,
arc192_e,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,532,83078,83610,0.12428114400000002,,0.12428114400000002,982.6360418029944,
arc192_b,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,646,26884,27530,0.0581236,,0.0581236,1108.2464557230123,
arc192_b,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,645,2035,2680,0.0021074,,0.0021074,18.278997340006754,
arc192_b,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,671,32768,33439,0.0490884745,,0.0490884745,619.0968746069702,
arc192_d,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,failed,0,,,,,,,,Expecting value: line 4529 column 1 (char 24904)
arc192_d,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,539,8576,9115,0.00829273,,0.00829273,382.34389956499217,
arc192_d,2025-02-09T00:00:00,2025-02-09T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,655,81860,82515,0.12247862250000001,,0.12247862250000001,1074.0852285479777,
arc192_a,2025-02-09T00:00:00,2025-02-09T00:00:00,medium,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,792,27995,28787,0.06058525,,0.06058525,1131.5740838269703,
arc192_a,2025-02-09T00:00:00,2025-02-09T00:00:00,medium,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,791,1041,1832,0.0012025199999999999,,0.0012025199999999999,42.36143812601222,
arc192_a,2025-02-09T00:00:00,2025-02-09T00:00:00,medium,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,824,29231,30055,0.043823533000000005,,0.043823533000000005,534.8501430369797,
abc392_g,2025-02-08T00:00:00,2025-02-08T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,0,352,32043,32395,0.06906844999999999,,0.06906844999999999,1029.6143989639822,
abc392_g,2025-02-08T00:00:00,2025-02-08T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,351,2547,2898,0.0025144200000000003,,0.0025144200000000003,95.8959330249927,
abc392_g,2025-02-08T00:00:00,2025-02-08T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,failed,0,,,,,,,,Expecting value: line 497 column 1 (char 2728)
abc392_d,2025-02-08T00:00:00,2025-02-08T00:00:00,medium,r1,openrouter,deepseek/deepseek-r1-0528,failed,0,,,,,,,,Expecting value: line 1931 column 1 (char 10615)
abc392_d,2025-02-08T00:00:00,2025-02-08T00:00:00,medium,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,507,782,1289,0.0008797900000000001,,0.0008797900000000001,16.94848289998481,
abc392_d,2025-02-08T00:00:00,2025-02-08T00:00:00,medium,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,536,10632,11168,0.015974972,,0.015974972,110.15325941302581,
abc392_f,2025-02-08T00:00:00,2025-02-08T00:00:00,hard,r1,openrouter,deepseek/deepseek-r1-0528,failed,0,,,,,,,,Expecting value: line 2591 column 1 (char 14245)
abc392_f,2025-02-08T00:00:00,2025-02-08T00:00:00,hard,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,0,432,673,1105,0.00075599,,0.00075599,25.067739279009402,
abc392_f,2025-02-08T00:00:00,2025-02-08T00:00:00,hard,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,0,441,22654,23095,0.033933659500000005,,0.033933659500000005,305.1808331410284,
abc392_c,2025-02-08T00:00:00,2025-02-08T00:00:00,medium,r1,openrouter,deepseek/deepseek-r1-0528,succeeded,1,424,5118,5542,0.011215699999999999,,0.011215699999999999,174.50965155096492,
abc392_c,2025-02-08T00:00:00,2025-02-08T00:00:00,medium,terminus,openrouter,deepseek/deepseek-v3.1-terminus,succeeded,1,424,1060,1484,0.00112148,,0.00112148,27.930627217981964,
abc392_c,2025-02-08T00:00:00,2025-02-08T00:00:00,medium,qwen3t,openrouter,qwen/qwen3-235b-a22b-thinking-2507,succeeded,1,431,5673,6104,0.0085455695,,0.0085455695,103.65159557800507,
